productid,imageid,prdtypecode,file_size_kb
3939552199,1266676086,2583,21.14453125
3936362951,1268741150,2583,17.1318359375
3080119978,1189261474,2403,47.693359375
1904327442,1110790818,1160,48.0869140625
2981080744,1178126987,1140,23.4697265625
2694028060,1158032634,2905,33.689453125
1134869629,1064209765,2583,29.14453125
4151009771,1301850198,1180,28.0234375
128034795,883096552,2522,5.94921875
3850328342,1252627212,2583,25.8603515625
1315030743,1073197535,1160,29.25
3913253793,1263007631,1320,31.1904296875
4141587372,1299517617,40,19.51171875
289135308,984514784,1140,14.65234375
439922661,1009123232,2403,56.59765625
3607251985,1227168104,1300,12.1142578125
3470048292,1215500686,1280,48.158203125
2875392195,1169449929,2583,26.62890625
4108910677,1292414926,1560,11.8017578125
4055589348,1282175732,2585,26.4091796875
2710841011,1159488180,1300,26.5078125
2698276613,1158326873,2585,14.3466796875
4108904935,1292800755,1280,21.837890625
3808511202,1140321870,2060,27.0947265625
273333595,975261028,1180,10.4482421875
3800558510,1246569265,2462,45.294921875
116562284,871644381,2280,51.1865234375
4206625171,1315631589,2060,45.892578125
4071378338,1287558617,1560,50.775390625
4087547042,1304132080,1560,14.1611328125
3742982050,1239972071,2403,65.1513671875
3817906635,1248863063,2522,35.03125
418195638,1005832548,1300,7.236328125
435046952,1007651831,2280,45.681640625
2010568142,1121334454,2705,7.625
159602287,915095083,2585,6.390625
1187912260,1145898403,50,3.7705078125
2763371548,1308846238,2705,45.66796875
4179728283,1309657660,2585,37.455078125
4058733568,1282723148,1300,19.0517578125
4070689908,1285824572,2060,38.8271484375
1143212614,1084085030,2583,17.2177734375
4114275622,1292873986,1320,13.3935546875
105675192,864310120,1280,33.3369140625
4146736253,1300468647,1920,30.638671875
3906573307,1262284207,50,20.33203125
194872939,935645051,2522,18.8857421875
3769329870,1243000394,2403,39.603515625
276429290,976685301,2522,5.29296875
4160950981,1304117354,2522,15.1416015625
3775275162,1243659059,2583,45.322265625
2590169268,1151793273,1300,34.7763671875
4202217367,1314492887,2060,13.7802734375
167360975,920826594,2583,22.4345703125
127939513,883143678,2280,48.1171875
3617520286,1228491296,2403,21.96875
124565807,884196618,1300,30.45703125
3788233817,1245017008,2583,5.7578125
4197678468,1313458473,1300,17.193359375
2527236619,1146981195,2905,43.98828125
4171370647,1307347398,2582,18.5673828125
11442442,260238542,1160,52.4599609375
4063340827,1283983426,1920,45.759765625
285612605,982089646,2403,32.326171875
4010221435,1275999825,1302,13.783203125
3166434064,1195258175,2585,25.39453125
4125278412,1295075596,2582,14.662109375
49900627,435337516,2583,12.921875
3777589541,1243996607,2582,34.1904296875
257790801,969830786,1160,35.3955078125
1638341399,1095773046,1140,19.171875
3312189776,1205825863,2583,29.880859375
2176200323,1130101641,2403,43.7255859375
3604506455,1226822793,2060,10.82421875
202444990,939599000,1160,40.1572265625
4182157964,1310356671,1280,15.6884765625
4061620421,1283864978,2582,24.1240234375
3958959521,1269455595,2583,28.919921875
3592383113,1226405770,2583,16.46484375
1834821515,1104482224,1302,34.7744140625
3655792081,1231932579,1302,14.875
3101159559,1191032083,1300,20.7900390625
46868898,926324165,2280,28.5166015625
4044739284,1280334984,1280,43.11328125
3881791399,1257671578,2060,37.697265625
3889202899,1259898592,2522,20.2119140625
2832752181,1190250929,2583,6.068359375
3052890878,1187620684,2462,31.796875
4061606808,1283723804,2582,28.1787109375
115270440,870686722,40,7.4560546875
3868409772,1255238515,2060,11.3134765625
6338293,229887730,1160,20.552734375
102357690,862580398,2522,20.01953125
529948393,1022389733,2522,6.6494140625
294421156,987578487,1140,19.4189453125
3265357136,1202880812,2522,12.4365234375
201010463,938698181,2403,40.8486328125
1856285364,1217974613,10,35.875
4050591449,1281245732,1281,58.509765625
4037094805,1279132747,1920,30.080078125
3849187620,1252446991,2583,13.046875
422237461,1006292457,1281,24.79296875
3463879696,1214918306,2403,32.4697265625
569669128,1026905875,2280,39.2412109375
334574999,998482821,1320,19.4306640625
516407692,1019344030,1280,12.4638671875
569684885,1027064082,2280,39.658203125
558486639,1026005405,2522,5.244140625
3707735178,1236846451,2583,10.650390625
4177868100,1308916520,2522,15.1845703125
2850435583,1255405340,2582,14.0537109375
282638012,1146360214,1280,25.1220703125
569856415,1026985326,2280,27.712890625
3363092008,1208946871,2522,39.0361328125
538267614,1023853421,2522,14.1376953125
3893244069,1260352238,1302,24.4296875
3969470508,1281482200,1280,35.9404296875
4250699025,1328674485,1280,18.5673828125
3251991641,1318187354,1281,6.9794921875
2996195441,1180589162,40,43.12890625
4231695757,1323296971,1302,23.1865234375
4160935937,1304091933,2522,15.740234375
4061637901,1283969081,2582,24.419921875
1595544470,1093057672,1920,26.64453125
3576928133,1222970239,2705,17.4697265625
2621721378,1153206502,2522,6.255859375
3567899321,1223057687,1280,11.6181640625
2971727567,1177270444,2583,38.5849609375
85756376,854178954,1160,32.3876953125
3593005420,1225835982,1560,14.716796875
4232881265,1323129470,2582,22.0
1558019776,1308873191,2705,32.9208984375
4001421916,1274880896,2582,8.58203125
196959015,936885781,2403,39.9052734375
1833186827,1190257543,2582,32.09765625
2892529462,1170182409,2583,35.2548828125
1381343841,1318267476,1302,33.7802734375
50269480,448752330,2280,30.505859375
3769282411,1242996828,2403,40.4208984375
278545264,1082464624,2705,18.9091796875
3942393182,1267258953,1560,17.9716796875
2940639409,1174589041,2583,7.0654296875
334563422,998351717,1320,29.3017578125
1101106151,1061149232,2583,12.4111328125
4006488750,1275488940,1281,30.537109375
4172334374,1307661055,1560,35.3388671875
1776404870,1101763707,1281,27.5771484375
3894921795,1260240552,1920,28.17578125
3992582246,1273421166,1920,52.2373046875
294490450,987672578,1140,22.34375
2940640371,1174592704,2583,16.2431640625
4189052635,1311859730,2060,23.2392578125
3253327986,1202255537,2462,21.962890625
2855967878,1168290752,1160,48.716796875
4240794928,1325258753,50,11.6923828125
435061542,1007547731,2280,55.67578125
4077601311,1287131663,2403,35.826171875
4172829106,1307836588,1300,27.3662109375
203642958,1133293014,2522,6.8330078125
4202210117,1314338341,2060,15.1044921875
2300524503,1135178736,2462,29.53515625
537182156,1023553936,1300,35.916015625
254418891,967585123,2522,9.326171875
4063432442,1284169763,1920,45.3359375
3923189933,1264154161,2060,36.578125
1923131980,1093791214,1920,23.7265625
154448760,910201446,2280,29.53515625
3819984689,1249536540,2583,4.677734375
3455996688,1213931907,1560,38.7412109375
4050748137,1281993037,1300,35.1611328125
2242959424,1133103521,2403,36.302734375
2940638844,1174587159,2583,14.255859375
1118849556,1065540942,2583,49.5361328125
3287289952,1204249830,1281,40.62890625
1615013772,1110782687,2583,4.189453125
4176405413,1308443204,2060,28.3798828125
53444791,548172299,1140,8.978515625
4232365380,1323973573,1280,24.1826171875
3332930867,1207476309,1160,34.6728515625
2622635021,1153239272,2583,22.4833984375
3144163048,1193529240,2403,48.966796875
1048003590,1054749307,2583,17.466796875
2875392159,1169449835,2583,42.6455078125
1115319400,1062487267,1160,45.71875
1183436170,1067702256,2220,10.4384765625
3942392154,1267869714,1560,4.4765625
4045067512,1280456537,1280,24.7939453125
802854299,1039791333,2583,15.4267578125
2186204060,1130655020,2583,17.69140625
3652337089,1231548560,10,43.4609375
3287127764,1204201098,1281,59.6630859375
3861820882,1254405330,1560,15.1103515625
190106164,933253450,40,54.0126953125
4231687343,1323260726,1302,7.666015625
4128438377,1295960397,2583,16.9755859375
3716328467,1237283867,2060,23.6767578125
4061577483,1283415787,2582,17.1650390625
4108907506,1292385889,1560,14.8857421875
3002935680,1181445299,1320,13.2548828125
3574057570,1222712486,2403,34.4580078125
4193571650,1312135608,2060,29.18359375
2833227689,1167620426,2280,13.13671875
4205114468,1315408862,1560,22.2724609375
4063352199,1284041690,1920,19.11328125
46497356,309117947,40,4.734375
3898728616,1261426616,1301,27.119140625
3071802016,1188761773,2583,18.9453125
572999304,1027566982,2403,29.1376953125
177355163,925722104,2585,13.46484375
790746452,1039142897,2403,36.1484375
3797625473,1246419218,50,15.1123046875
4108382052,1292276380,50,25.50390625
1079936591,1057540702,2705,16.986328125
3930103968,1265381870,2585,39.35546875
3939550780,1266671668,2583,18.556640625
1135482125,1064302334,1560,23.6318359375
4061583952,1283539891,2582,7.5400390625
1678215671,1098075230,2403,34.7890625
1828625834,1104308432,50,11.001953125
3992504805,1273066511,1920,26.4501953125
10430562,258976563,1140,13.6005859375
2422682727,1140991245,1300,22.1669921875
4209005741,1316221468,1560,21.5244140625
500602782,1101975874,1320,15.970703125
207151494,941622217,2583,9.1240234375
550813750,1025433458,1160,16.71875
3879893292,1257236764,1300,21.7314453125
3582312169,1223595698,1560,13.396484375
247675959,964635261,2403,36.2626953125
303051094,995098579,2583,21.2275390625
522133438,1102674997,60,5.830078125
4218234553,1319147766,1280,39.5703125
2316638834,1178465152,1560,21.3818359375
2940639006,1174587942,2583,27.7158203125
3566608380,1221799515,1300,20.7158203125
3875023605,1256923129,2060,17.685546875
1670246311,1097313806,2522,27.765625
4187124385,1311441065,1300,32.232421875
4231421644,1323841793,1280,23.009765625
569733540,1027062724,2280,34.1650390625
212190757,949260909,2583,7.5439453125
3661921757,1232852478,2280,48.404296875
1924580584,1112678788,2583,11.19921875
4022758165,1277588180,2060,30.3046875
3809098080,1247387396,2582,20.99609375
3793734826,1245669083,2582,44.7373046875
3696317175,1235615248,2220,24.4033203125
277297778,977171513,1281,41.728515625
3170638521,1195469407,50,29.9033203125
3578689082,1223057800,1301,27.59375
2033307645,1121208596,1320,21.95703125
2662481360,1155961449,2583,13.0380859375
3885528912,1258617921,1920,35.9970703125
3049576710,1187453724,2583,22.546875
3120284937,1192013447,2583,25.150390625
3785187835,1244541044,2583,31.8798828125
4165065923,1305341429,1300,21.263671875
4044738809,1280327744,1280,28.1171875
4197501786,1313270726,1560,10.080078125
76198034,846816060,1180,45.2353515625
850279087,1043284226,2403,24.810546875
4160811429,1304039069,1300,12.18359375
3414348931,1211983763,2583,21.841796875
4116584389,1293115875,1560,24.521484375
64380304,875589534,10,31.0927734375
1595648801,1093061143,1160,52.26953125
4144868962,1300062798,1300,20.4013671875
3881319361,1257405153,1320,47.583984375
4010223990,1276020244,1302,18.9150390625
3139415316,1193221492,1320,15.99609375
3727839152,1238332711,2583,33.4228515625
3002342845,1181356656,50,17.48828125
1170843,857276,40,47.9951171875
439124555,1008806268,10,14.3896484375
1554966892,1246594524,50,33.5947265625
4088819510,1289597231,2403,67.1474609375
853456076,1043840948,2583,12.63671875
1100845827,1061417885,2280,5.89453125
3376295323,1209388779,1320,20.798828125
52148944,503809800,2280,34.62109375
1878218274,1108739278,2905,30.126953125
2976602908,1177571372,2403,16.935546875
3992793859,1273760869,1920,19.798828125
3601551849,1241181475,2705,21.6982421875
3684766878,1234492881,2403,38.806640625
4063343453,1284001763,1920,43.162109375
406203831,1004989826,2522,13.7578125
431695,1017199402,10,7.16015625
3855209814,1253164170,2585,19.8193359375
156523428,912423240,1302,20.6328125
3923289082,1264011150,1300,20.2431640625
512966033,1018829968,1320,17.568359375
148970584,904388078,1180,8.7900390625
100772000,861903394,1160,48.5439453125
264796899,972303006,50,22.017578125
4106229448,1292149670,2403,38.1142578125
278473075,977707138,1160,46.8828125
453741609,1011592859,2585,12.83203125
3604826076,1226975097,2060,39.5390625
2010454674,1120145221,40,7.45703125
3887588689,1258952994,1920,25.0849609375
4010225735,1276074029,1302,13.3681640625
363389,53384330,10,7.6953125
3881730128,1257735238,2522,13.337890625
4231783389,1322917871,1920,42.3310546875
3707673893,1236377173,2582,11.765625
4159315740,1303681950,2522,18.0244140625
196014734,1163736363,2583,10.1669921875
962149984,1050196349,2585,13.8642578125
3054586055,1187648621,2220,16.9013671875
3898714930,1261240798,1280,57.0126953125
1889679606,1109465975,1281,34.85546875
435043195,1007627815,2280,47.3564453125
4171910973,1307530838,10,37.640625
4006429282,1275466816,1280,29.3740234375
3872341160,1255901379,1300,38.0849609375
449010556,1010845141,40,47.083984375
4235890145,1324044537,1302,29.9697265625
4160952575,1304136616,2522,25.7392578125
3627987765,1230015011,2522,19.7294921875
3845529844,1252146802,1320,4.662109375
3326950760,1206448116,1160,37.0009765625
439175166,1008758422,10,12.3076171875
3591724182,1225869483,1302,30.677734375
4008660742,1276067918,2280,41.61328125
1320167450,1073537324,1140,15.525390625
138727180,940533701,2522,6.3779296875
3715829397,1236943353,2403,40.126953125
2792862902,1231248672,2705,10.1669921875
4195559851,1312688785,1280,22.34375
4183282764,1310223612,2583,17.521484375
3775275376,1243659397,2583,26.408203125
138748635,940542437,2522,4.51953125
4050745625,1281982884,1300,20.0302734375
3817893540,1248835288,2522,14.50390625
3881706380,1257541606,1560,30.7744140625
3833475853,1250750306,1160,40.033203125
3630431362,1229957434,2403,42.3994140625
4057764458,1282821910,1560,14.94140625
3868441502,1255495141,2060,10.1103515625
3831236312,1250257326,1300,21.322265625
1792750427,1102242391,2522,4.2294921875
4122556492,1294192230,1300,9.08984375
1809041500,1102968159,50,15.388671875
1832756428,1104413900,1302,20.7666015625
2000192030,1119523631,2905,33.1767578125
4042587745,1279997533,1300,7.515625
846366958,1042990754,2583,9.8623046875
3458350959,1214083865,2060,47.3759765625
2301195870,1135416087,1160,27.9990234375
1869200418,1107660202,2583,4.0068359375
1115446094,1062986497,50,6.1689453125
4240795188,1325261034,50,8.1171875
397017640,1003703129,1281,16.3359375
3213025967,1198926990,1281,31.38671875
3657881900,1232184197,1920,17.9755859375
3585628151,1224173231,1560,28.80859375
1880301770,1109230650,1160,50.7861328125
168344607,921249437,2583,10.4716796875
3119858180,1191974429,2582,9.818359375
4063983770,1283983019,1320,18.3525390625
209412874,947227525,1160,64.3720703125
3855209599,1253163030,2585,16.7041015625
4083567994,1288562192,2403,35.6796875
1045773695,1054675920,1160,55.8564453125
4181944733,1309973808,1300,24.205078125
590932484,1029296139,2705,32.1494140625
1066486857,1055760402,2403,40.0234375
2066004871,1123943639,2705,15.185546875
1816434208,1103758416,50,11.404296875
435018967,1007499452,2280,44.443359375
4193883013,1312262042,2060,49.1025390625
47122022,324863209,1280,15.572265625
3811526992,1247578577,2060,22.271484375
3855562337,1253256755,2583,14.4921875
4171235580,1307364057,2522,31.1064453125
3895293702,1260720565,2060,33.947265625
4197528133,1313503315,1560,31.5888671875
1370495771,1076942725,2403,26.279296875
317591576,996778966,50,26.958984375
1711734639,1100059948,2905,17.21875
4010222959,1276015923,1302,22.5107421875
3788737088,1245920077,1300,23.283203125
1101106163,1061149182,2583,12.43359375
1711734967,1100067767,2905,9.9775390625
278520234,1308934937,2705,12.7900390625
1953359770,1317996414,2583,41.953125
4186126588,1317516514,2060,10.9892578125
4197538315,1313631088,1560,8.6953125
185194885,946232026,10,17.8779296875
138768867,951840781,2522,16.337890625
276429733,976685703,2522,19.009765625
3716120722,1241285881,2905,6.4111328125
1951951748,1115889482,1320,15.87890625
252973393,966459027,2403,35.4755859375
4004172622,1275404955,1920,39.1025390625
603560673,1235264947,2220,10.83203125
207129086,941666614,1300,31.6953125
4200883864,1316315098,60,15.5146484375
1702859654,1099543083,1180,19.8984375
1475374308,1082984955,2403,27.1904296875
3608440181,1268530851,2705,26.8984375
4148204719,1304113481,1560,5.4912109375
4057515133,1282749927,1560,43.5322265625
3582305152,1223585281,1560,15.23828125
3927349713,1264796334,1560,33.5068359375
4197533843,1313595015,1560,23.458984375
4023206939,1277886257,2060,13.76171875
3879901291,1257252706,2585,17.4033203125
