productid,imageid,prdtypecode,bb_x,bb_y,bb_w,bb_h,bb_ar,file_size_kb,mean_r,mean_g,mean_b,downscale,upscale,exclude,phash,phash_duplicate
4151269724,1301255126,1940,97,24,329,455,0.7230769230769231,34.0322265625,158.197332,174.654012,158.527332,1,0,0,e890979497b49367,1
4012248865,1276348808,2583,249,51,180,387,0.4651162790697674,24.8193359375,216.561244,221.484192,232.414468,0,1,0,ad2e862cd6d2d26c,0
4227063439,1321335022,1280,56,73,415,319,1.3009404388714734,20.095703125,240.203848,227.24596,223.36438,1,0,0,fa6c81923a96696d,0
4055997671,1282285967,1940,20,19,460,462,0.9956709956709956,29.23828125,197.464732,195.863056,189.855632,1,0,0,b9c0b6598537c936,0
4104750156,1293365572,40,9,101,479,306,1.565359477124183,21.0322265625,196.533744,195.192788,196.051676,1,0,0,ea62959d42d03e6e,0
4044817140,1280392342,1920,0,0,500,500,1.0,38.09765625,138.309748,141.327196,169.171232,1,0,0,c0832ff4580f3f2b,0
2832752235,1190253012,2583,0,65,500,370,1.351351351351351,13.986328125,159.031076,159.151764,159.242244,1,0,0,c098af66f3918c3e,0
3149281609,1194537163,50,0,131,500,236,2.1186440677966103,20.517578125,212.655604,188.422856,196.975144,0,1,0,ba62c59d3e6a1913,0
873435157,1138907659,2583,144,194,212,115,1.8434782608695648,7.30078125,244.307928,249.776516,243.498964,0,1,0,e72898c3673c9ac3,0
4086012947,1288891838,1280,0,0,500,500,1.0,40.369140625,68.574564,58.610548,62.924632,1,0,0,86cd6d966d3c3819,0
3817906799,1248863644,2522,6,103,489,293,1.6689419795221845,15.1826171875,224.14684,222.91742,219.407196,0,1,0,ee2595da1b0a7c25,1
128983901,883950931,50,113,147,274,206,1.3300970873786409,8.806640625,223.675676,223.534896,224.869424,0,1,0,b829c7923c6939b6,0
3875023279,1256921342,2060,12,173,468,263,1.779467680608365,26.9169921875,231.356292,232.942656,229.819124,0,1,0,ba9bc53c1a21dcc6,0
3716328259,1237283359,2060,0,0,500,500,1.0,26.45703125,166.276028,175.01944,217.07354,1,0,0,af97850a1efc7890,0
4063209293,1283953764,1280,106,71,348,384,0.90625,28.724609375,194.660764,192.47146,213.49146,1,0,0,e89687199a6259b7,0
109722620,867017708,1280,141,168,217,164,1.3231707317073171,8.7861328125,232.317868,228.488868,224.135988,0,1,0,e5239a8c317366ce,0
4089721246,1289773956,2060,0,0,500,500,1.0,50.1435546875,106.727888,107.158308,155.86038,1,0,0,b626f16d26d9258c,0
278533940,1128331212,2705,154,98,191,304,0.6282894736842105,11.408203125,239.290044,211.8348,209.905604,0,1,0,b16c9a33cfcc3093,0
2695197354,1158120727,2583,0,0,500,500,1.0,36.755859375,139.96388,135.053564,140.865836,1,0,0,9656353d2a2a5ba5,0
3527612757,1219598066,1300,0,63,500,374,1.3368983957219251,25.9111328125,207.650548,203.552032,204.872096,1,0,0,bf2fc090c0863f6d,0
4151263478,1301526723,1560,0,0,500,500,1.0,38.439453125,199.3662,158.327068,156.166292,1,0,0,823d42c5e6f9341f,0
1376271948,1077614852,2705,154,98,192,304,0.631578947368421,7.9912109375,203.418244,201.510172,202.731472,0,1,0,e48c9b33ce663199,0
50571765,469200530,2280,110,48,279,404,0.6905940594059405,37.544921875,186.193004,177.6515,174.562116,0,1,0,bc38c79293c6cc33,0
3837506906,1251073346,1560,0,98,500,305,1.639344262295082,18.0478515625,231.994188,228.255496,222.890276,1,0,0,b097dd4883ff088b,0
3929900526,1265214674,2583,0,0,500,500,1.0,46.25390625,34.019172,87.682512,219.192636,1,0,0,94ed64cfe689b019,1
1775224891,1101593171,1160,0,0,500,500,1.0,40.2890625,86.431288,91.249068,88.010428,1,0,0,b08f4f303dd26ac5,0
4003840447,1275071690,1920,16,34,457,435,1.0505747126436782,43.654296875,123.520152,128.49486,156.11674,1,0,0,bec39170c0fcc13d,0
52370050,509043648,1300,0,60,500,379,1.3192612137203166,18.36328125,183.192276,162.936396,167.46008,1,0,0,adc1d21ce9e1c49e,0
57150024,684348064,1160,75,0,349,496,0.7036290322580645,62.5830078125,190.193712,183.136396,165.129704,1,0,0,ef4f3c29c429994c,0
3287289604,1204249145,1281,1,30,399,432,0.9236111111111112,46.7529296875,179.98082,182.00942,165.775076,1,0,0,a724c04ff8f0dad8,0
3397499315,1216404223,1320,176,165,128,171,0.7485380116959064,11.5244140625,241.9667,242.947104,230.893452,0,1,0,e24ccc4c33b3b39c,0
3817897828,1248838417,2522,6,0,488,500,0.976,34.9345703125,212.363476,212.372996,190.56174,1,0,0,87347a2f3f8d3085,1
112658897,868994208,2280,84,7,333,493,0.6754563894523327,50.5087890625,220.73262,206.5143,185.357932,1,0,0,a9c0c39d96b9da34,0
70949111,836322607,2280,66,0,367,500,0.734,35.28125,228.971804,229.999828,221.761036,1,0,0,b7690c2cd337c0d3,0
3819982798,1249535534,2583,133,166,236,174,1.3563218390804597,6.95703125,229.813876,229.782736,228.9153,0,1,0,b49bcb64659392cc,1
4181946392,1309989948,1300,10,162,324,226,1.4336283185840708,25.150390625,245.656956,245.840516,247.448504,0,1,0,bfe0392c371cc01f,0
2688978134,1157727227,2403,15,0,469,500,0.938,59.7666015625,90.51978,78.79548,89.196744,1,0,0,af422f65099526f6,0
4012179290,1276225920,1300,0,0,500,432,1.1574074074074074,25.5126953125,183.66134,180.74132,179.649284,1,0,0,ce520d2d322fd89b,0
1692178656,1098685633,2462,128,92,244,311,0.7845659163987139,21.0439453125,224.934828,230.271624,234.70362,0,1,0,e5669a99cc3361cc,0
4037091122,1279078074,1920,87,26,348,429,0.8111888111888111,19.1435546875,208.561436,199.201944,192.646792,1,0,0,e290c96d946a9dce,0
50048695,436947892,1160,66,0,369,500,0.738,44.048828125,162.047948,173.895732,187.406884,1,0,0,eb6858958ec26b8e,0
3898707188,1261171547,2583,0,174,499,150,3.3266666666666667,11.7802734375,231.568856,234.207276,236.455116,0,1,0,bf7ec0802f7ff000,0
2121747402,1127347950,2583,0,18,500,464,1.0775862068965518,34.25,57.113976,57.204804,57.396084,1,0,0,ff00f07fc0ff8180,1
90396847,856772212,2522,172,0,155,500,0.31,22.4267578125,239.822916,229.57674,219.694556,0,1,0,b3cc26cc99998c67,0
2165175435,1129254026,2705,154,98,192,304,0.631578947368421,18.08984375,214.533156,217.8808,209.109448,0,1,0,b093cf649e993166,0
209370105,947206925,1320,0,0,500,500,1.0,18.09765625,183.05696,195.43314,129.066576,1,0,0,fba5a85681728772,0
2064315232,1124058223,1302,194,164,201,295,0.6813559322033899,14.2685546875,235.858848,236.866848,229.852116,0,1,0,af3b9ac464e8d832,0
4132330589,1296849522,10,88,0,323,500,0.646,20.134765625,195.503208,106.455948,112.872252,1,0,0,adc7d2343491cbd2,0
3819978073,1249533894,2583,0,0,500,500,1.0,36.0625,103.308448,95.474332,78.583216,1,0,0,ced0e076f6c0c0f6,1
3863212856,1254576212,2582,27,101,435,282,1.5425531914893618,20.5205078125,213.484876,213.910404,215.453016,0,1,0,ea698d1e32e7241d,0
4127722489,1295933414,1920,11,22,483,452,1.0685840707964602,55.6787109375,166.879908,170.891912,155.471564,1,0,0,fe9785b58431883d,0
3871291150,1255766327,1560,5,129,489,264,1.8522727272727275,21.802734375,185.407624,179.225108,176.941176,0,1,0,bf68c0917ac00f6f,0
1472811,675150507,40,77,79,346,342,1.0116959064327486,38.927734375,192.423284,182.129392,173.383216,1,0,0,be979548c362c9b2,0
3992734317,1273470867,1920,18,40,473,434,1.0898617511520738,22.986328125,150.8054,146.448012,149.242252,1,0,0,ab88c0f0957ff035,0
3881732965,1258320945,2522,34,72,200,356,0.5617977528089888,32.5654296875,226.846396,209.858536,188.506456,0,1,0,9f95c0adb356c1c2,0
1308146442,1072689365,2403,60,0,379,500,0.758,34.6689453125,177.456404,152.010416,107.944328,1,0,0,bf62683f37691098,0
4231806212,1323313776,1920,53,54,397,376,1.055851063829787,28.8525390625,214.93964,207.981884,195.711448,1,0,0,bdb1c2c69169e586,0
3898725495,1261419198,1301,9,117,480,284,1.6901408450704225,21.994140625,224.740044,209.0905,206.801464,0,1,0,bc85d15a6fa5384a,0
580161,1000076039,10,0,60,500,379,1.3192612137203166,24.3828125,148.462584,136.558252,127.500944,1,0,0,9690e965e35bd864,0
261622,1283036881,10,87,0,325,500,0.65,48.3681640625,163.291316,170.671036,181.95212,1,0,0,b83b316196736e94,0
3856250575,1253356415,2060,78,14,387,461,0.8394793926247288,23.4248046875,200.19944,198.681776,199.051016,1,0,0,fac885b1a1b5d05e,0
2014631311,1120576407,1920,61,44,334,410,0.8146341463414634,21.4208984375,222.786328,229.103296,231.771248,1,0,0,ed9f9260d0608e9f,0
524421088,1163731050,2705,160,110,179,281,0.6370106761565836,4.8779296875,253.553452,253.553452,253.553452,0,1,0,ec6693998b326c66,0
4182232271,1310294075,1560,39,76,387,242,1.5991735537190082,18.4833984375,232.067448,213.93504,217.620864,0,1,0,ed6cd0959a326c4b,0
3312189799,1205825889,2583,26,90,443,258,1.7170542635658914,6.8359375,250.624896,250.275732,249.283252,0,1,0,ab8fd17006c1793e,0
2660100415,1155781599,2583,0,105,500,290,1.7241379310344829,19.5302734375,156.338048,156.835552,152.532752,0,1,0,9880e73fbb9c4ce0,0
3366179456,1208976070,2582,0,135,500,231,2.1645021645021645,6.7939453125,244.321384,232.623844,220.594128,0,1,0,9e9ee14111ba1e9e,0
3890882789,1260706203,1300,60,0,379,500,0.758,21.4150390625,192.169432,190.794116,185.985668,1,0,0,ea69cb4b6530928f,0
3992569790,1273362140,1920,19,41,471,433,1.0877598152424943,31.478515625,226.702212,212.469288,207.89542,1,0,0,b284cdcb95399c66,0
4235887913,1324015046,1302,92,32,289,433,0.6674364896073903,15.4794921875,198.353584,166.251656,232.599864,0,1,0,bc92c249cb0dcf6c,0
4200875606,1316160872,60,0,0,500,500,1.0,29.7470703125,161.982644,165.895004,166.23886,1,0,0,d8ccb7b1094fa0b3,1
4057527716,1282844409,1560,0,0,500,500,1.0,34.99609375,178.31346,177.775084,171.955444,1,0,0,daa1e55aa5d6628a,1
3397443643,1211397493,2585,102,95,296,310,0.9548387096774194,6.9951171875,218.01746,223.631776,228.629092,0,1,0,e5399ac6cd9a6838,0
4023548272,1277588675,1560,63,37,363,435,0.8344827586206897,29.8544921875,225.0578,219.520296,221.435416,1,0,0,bf7bc0c4c0d0d0db,0
4150996318,1301523689,1300,6,116,229,278,0.8237410071942446,38.498046875,215.2988,182.269596,158.81664,0,1,0,ae05c3431bdab5f0,1
4202303891,1314512168,2585,42,17,415,474,0.8755274261603375,18.5986328125,216.718744,226.193256,228.71042,1,0,0,bc1c9dc6e5d07161,0
66222263,836094468,1140,17,142,466,216,2.1574074074074074,28.6591796875,164.773512,164.679988,170.13164,0,1,0,ee0d91c26e3c3a4b,0
2587938353,1151689349,1300,80,0,340,500,0.68,31.662109375,171.505332,186.989036,194.164084,1,0,0,b932cdcd669c3063,0
562802291,1026367747,2522,0,50,500,400,1.25,21.3134765625,70.11776,159.474116,209.114236,1,0,0,c09e8a6bf567f804,0
285422950,981977678,1281,194,176,107,149,0.7181208053691275,7.2177734375,250.923072,248.992144,248.216872,0,1,0,b366cc9933668c99,1
3850036053,1252659198,1280,0,349,500,151,3.3112582781456954,35.6884765625,182.326088,181.488464,183.180908,0,1,0,bfe983d4380f8172,0
3886016081,1258618665,2582,60,103,380,294,1.2925170068027212,28.763671875,195.484468,200.240836,201.392412,0,1,0,ea6b959494ce6b30,0
853894,51662530,40,74,70,352,360,0.9777777777777776,32.923828125,168.574212,154.541876,151.09422,1,0,0,be6bc3b4859ec068,0
4085872509,1288903575,2403,60,0,379,500,0.758,28.341796875,199.998496,161.111856,142.377984,1,0,0,eac44ace6a6c6a6c,0
3817904640,1248853447,2522,67,92,365,316,1.1550632911392404,25.712890625,219.570088,215.241116,220.277248,1,0,0,bf3cc0e3c898374c,0
2514717165,1146256433,2280,82,0,336,500,0.672,39.564453125,133.603036,131.853656,126.917824,1,0,0,ebc536983926389b,0
1095145160,1060059699,2403,40,17,419,466,0.8991416309012875,47.2900390625,181.386336,200.583644,152.472972,1,0,0,af85c334944b974b,0
1711732964,1100077279,2905,68,143,364,214,1.7009345794392523,26.263671875,213.42102,210.355004,207.59606,0,1,0,ba0cc4f23a4d6b9c,0
3449765212,1213821882,1160,60,0,379,500,0.758,33.1171875,156.505772,169.68914,148.948936,1,0,0,ab6139c26b8e1c9e,0
136255802,890156155,1301,23,48,444,399,1.112781954887218,19.34375,238.28126,225.670432,181.589644,1,0,0,acf3c30ddc208dce,0
4079552105,1287889972,1320,0,0,500,500,1.0,42.681640625,159.861068,151.786576,148.571548,1,0,0,e895d2285d2e67ca,0
3669572789,1232814558,2403,113,146,274,207,1.3236714975845412,20.673828125,224.710064,223.350776,224.480268,0,1,0,ec3093cf38386d33,0
267430963,973033458,1140,0,0,499,500,0.998,28.33984375,143.648688,156.868144,155.186308,1,0,0,eab0d1cec4cb3079,0
4172828367,1307831027,1300,38,154,434,230,1.8869565217391304,11.44921875,240.808516,240.240604,240.861476,0,1,0,eec2913d6bc23c0d,1
2439254489,1141637255,1302,0,58,500,442,1.1312217194570136,56.421875,192.992532,196.839952,149.512008,1,0,0,bf9ceac0e061a335,0
4236298728,1324230157,1302,0,0,500,500,1.0,24.078125,221.165696,186.088344,173.256092,1,0,0,e63399a6da8998d8,0
3120179903,1192175610,2583,32,123,468,339,1.3805309734513274,15.4384765625,202.022892,220.0396,235.91656,1,0,0,faa1951e68c16b78,1
441641091,1009496635,2522,9,86,301,326,0.9233128834355828,23.1171875,164.368016,184.301772,204.94726,1,0,0,bb29c4b6c2cc2f49,0
1932151856,1114344167,2403,0,107,500,285,1.7543859649122806,33.9326171875,193.563796,179.643576,171.321012,0,1,0,f0188fe7a14a2fb4,0
4200881171,1316258822,60,50,159,220,309,0.7119741100323624,27.0498046875,211.222696,180.453016,183.470364,0,1,0,bbc8c4269637c43b,0
205560139,946557204,10,186,154,127,191,0.6649214659685864,10.3662109375,241.259472,237.597512,236.708068,0,1,0,e68c993366cc3333,1
3793573976,1245645557,2582,22,51,458,402,1.1393034825870647,18.205078125,198.04364,199.648848,200.026208,1,0,0,f8e795389cd84a2c,1
4061598994,1283697046,2582,29,24,290,239,1.213389121338912,31.2099609375,220.880364,183.60142,184.534984,0,1,0,ae9dd8e88462a3c7,1
4177820511,1308726535,1560,80,79,336,339,0.991150442477876,13.806640625,246.784284,243.134348,182.506524,1,0,0,ed3092c9cb363cc9,0
1337246472,1074825863,1140,60,0,379,500,0.758,30.8447265625,157.11214,149.138824,143.084112,1,0,0,ea3893c4e6c93c36,0
4177785675,1308761879,1560,0,0,500,500,1.0,26.4013671875,144.80388,146.585924,145.862948,1,0,0,f5011a3c6c71f19e,0
4006495393,1275566677,1281,0,0,500,500,1.0,46.978515625,153.179624,145.581248,137.411804,1,0,0,e9a895e630e34bcc,0
3866824450,1254926754,1920,23,86,460,365,1.2602739726027397,26.96484375,231.64768,228.842456,231.354792,1,0,0,bab5874a9d1368a5,0
2783482884,1164384018,2522,88,21,327,459,0.7124183006535948,9.8974609375,253.62094,166.768924,222.830896,1,0,0,b86b966792b0c396,0
4004193752,1275412540,1920,31,64,439,384,1.1432291666666667,25.1416015625,219.003436,216.621728,211.800164,1,0,0,af92c989d266f44c,0
1488284489,1083704116,1160,84,24,328,455,0.7208791208791209,42.642578125,208.980012,202.700972,173.770076,1,0,0,bd69c692c6a6c31c,0
3944535637,1267924678,2060,0,0,500,500,1.0,46.4345703125,158.316728,148.088808,137.344696,1,0,0,9f63c01ce7621cf8,0
4039246488,1279919116,2583,0,0,500,477,1.0482180293501049,36.9541015625,110.108408,153.646476,180.106504,1,0,0,e440833c9f63bcab,1
102356858,862633646,2522,48,48,404,404,1.0,5.810546875,233.054564,91.810792,114.9034,1,0,0,ea8791c785d8913b,0
1914804803,1111758447,1320,11,79,390,337,1.1572700296735905,18.4775390625,241.78038,228.507736,215.38994,1,0,0,f8b9c2c7ad52a126,0
4058945450,1282776761,1300,76,72,347,428,0.8107476635514018,19.2578125,206.726144,206.58666,207.365612,1,0,0,e1c3963cd8e74c32,0
168729486,921380089,2583,103,8,291,484,0.6012396694214877,23.0439453125,217.663872,217.629956,216.961532,0,1,0,e961e66792969686,1
3819982772,1249535485,2583,156,140,188,221,0.8506787330316742,8.8388671875,233.35738,235.267296,237.911412,0,1,0,b39bcc64649b3392,1
435917708,1008106880,2280,98,57,304,386,0.7875647668393783,23.11328125,186.944324,184.385884,178.883868,1,0,0,ed1c92c3c2e3946d,0
3819978148,1249534108,2583,20,71,463,358,1.2932960893854748,27.400390625,202.479616,204.890612,206.466416,1,0,0,de44a1b2b16d5c5c,1
4183696764,1313629697,2220,130,34,336,408,0.8235294117647058,16.345703125,250.571732,249.805184,248.93152,1,0,0,ea9195189769cb63,0
3913253844,1263008347,1320,68,59,381,441,0.8639455782312925,12.486328125,237.230248,238.307416,237.48522,1,0,0,daa5e4c78eca9819,0
1389681722,1308910378,2705,98,8,304,484,0.628099173553719,19.6416015625,164.985948,137.803612,121.132712,1,0,0,b8c6c69c38799873,0
3990163204,1272746736,2060,0,0,500,500,1.0,34.1904296875,208.582832,204.938872,198.160772,1,0,0,ba6ae6e6ed20b284,0
3040165356,1186950504,2462,98,32,304,435,0.6988505747126437,25.640625,161.11692,165.412284,170.477172,1,0,0,ec969131c6c6dac9,0
51212297,906116739,2280,64,0,372,500,0.744,45.935546875,173.6841,155.74158,133.529024,1,0,0,be9a916cc1329c7a,0
168344976,921249655,2583,0,94,500,312,1.6025641025641026,20.671875,183.401256,183.932864,184.1938,1,0,0,ebe3951c44ba63c1,1
294323290,987439078,1280,126,2,248,496,0.5,19.11328125,234.635504,233.645968,234.64472,0,1,0,b36c929bce4c4d2c,0
3844081420,1251592673,2583,96,140,266,244,1.0901639344262295,11.806640625,238.097568,238.26532,237.771176,0,1,0,ac9ad37938666499,1
4090784667,1289984514,1320,109,68,280,363,0.7713498622589532,6.6953125,249.472032,250.339764,251.559224,0,1,0,b99193668ec9cc9c,0
3470042378,1215497446,1281,163,123,173,254,0.6811023622047244,15.736328125,242.940956,229.225672,227.12384,0,1,0,b166ce99696632c9,0
3470037518,1215486554,1280,68,2,381,496,0.7681451612903226,25.53515625,201.017388,135.102288,139.75648,1,0,0,b9e18d5b99929299,0
4141674879,1299536678,40,72,55,347,374,0.927807486631016,19.2939453125,229.196992,217.068956,205.903212,1,0,0,e6669699998d6568,0
1433340196,1079769462,1280,123,60,254,378,0.671957671957672,18.3349609375,203.905636,202.6653,203.612824,0,1,0,e93c92829e938ecd,0
3951008445,1268468591,1300,0,0,500,500,1.0,36.720703125,175.600572,197.892704,209.903596,1,0,0,bccf926c35c98334,1
4124382470,1294867796,10,81,0,337,500,0.674,17.5390625,142.651612,151.47092,170.856284,1,0,0,af2f6d90c133691a,0
3938616828,1266504695,1560,0,115,499,272,1.834558823529412,19.671875,233.732144,232.31156,231.018956,0,1,0,b70c88f24c8ba77c,1
4189103002,1312052000,2060,69,8,397,492,0.806910569105691,37.974609375,198.169856,187.565256,176.412428,1,0,0,e8969a25972d9738,0
4187459181,1311500237,2220,120,23,270,473,0.5708245243128964,19.001953125,239.589492,224.498452,218.36554,0,1,0,a4c76d999a9b9618,0
1657064547,1096608932,2585,22,172,455,155,2.935483870967742,16.669921875,208.960348,212.89984,216.619192,0,1,0,eae891166ee8911f,0
3128693681,1192482558,2060,134,124,229,253,0.9051383399209486,5.623046875,250.918456,250.791856,250.846916,0,1,0,e4939b6c3c0663b3,0
4240397804,1325110167,50,5,8,474,492,0.9634146341463414,30.642578125,198.82378,198.46588,197.812716,1,0,0,fa35c2eb92ca6191,0
3762890807,1242186524,2582,4,36,493,440,1.1204545454545454,39.375,197.802032,194.574888,198.853072,1,0,0,ea70d0e08f8f968e,0
3857173154,1253519639,2583,0,135,500,235,2.127659574468085,10.376953125,191.75572,201.571996,204.966924,0,1,0,fab58142158f7a35,1
3120179856,1192175602,2583,32,123,468,339,1.3805309734513274,15.4384765625,202.022892,220.0396,235.91656,1,0,0,faa1951e68c16b78,1
1842307939,1104324888,2060,68,10,365,413,0.8837772397094431,9.19921875,209.46288,213.022796,214.278136,1,0,0,bae1c71ec16133cc,0
220267350,955658863,40,30,0,439,500,0.878,55.234375,169.130516,166.593088,170.070404,1,0,0,af4e4a1a3b272539,0
3586643608,1225683213,1140,60,0,379,500,0.758,27.908203125,178.197584,163.650796,133.339148,1,0,0,e97a96319ec66419,0
4122553200,1294185147,1300,0,0,500,500,1.0,42.923828125,136.516832,139.698844,148.682376,1,0,0,b9eba494944d7bc0,0
3249401441,1201829345,1280,50,76,392,374,1.0481283422459893,24.35546875,221.822756,218.573032,215.174984,1,0,0,b4929b69c6877ae0,0
4150985084,1301391405,1920,15,54,472,389,1.2133676092544987,57.19140625,148.04694,148.683792,120.958428,1,0,0,af85b07ad1cacd30,0
3850026222,1252574223,1300,0,394,500,106,4.716981132075472,26.732421875,223.023116,220.475196,219.531784,0,1,0,afbcd0924b2f3470,0
3773721822,1243417369,2585,77,116,344,280,1.2285714285714286,4.0771484375,206.874316,207.261332,208.0293,0,1,0,afd0d02fd02f2fc0,1
2246672559,1133288960,2403,72,0,356,500,0.712,27.2548828125,168.6341,124.398492,104.969916,1,0,0,eb62389a3c34c7c3,0
3971616496,1270372881,2220,3,142,492,205,2.4,8.5185546875,242.000164,232.004988,227.229596,0,1,0,ea3495cb6a15e8f0,0
1631551337,1095049953,2220,111,110,279,282,0.9893617021276596,22.84765625,206.028292,209.897536,198.914824,0,1,0,e93996c69b906936,0
4006502055,1275625144,1281,99,48,279,392,0.7117346938775511,28.671875,192.865104,175.164944,173.397636,0,1,0,bc31c71bd3cc9360,0
3929900623,1265216601,2583,91,149,403,269,1.4981412639405205,8.53125,250.279368,251.4686,253.082912,0,1,0,ec64bd99d35a6424,1
3940235846,1266912069,1300,22,83,285,348,0.8189655172413793,36.1875,146.708352,147.209736,147.64702,0,1,0,fa5ac0a5c836ac5d,1
4159315947,1303683671,2522,105,48,286,420,0.680952380952381,13.2802734375,243.52042,234.402316,227.799044,0,1,0,a732d8d87222dacd,0
